id,Publication Year,First Author,Authors,Publication Title,Summary,Database,DOI,URL,Title,Abstract,Abstract2,Exclude,Reason ID
9,1915,"Jackson, C.",C Jackson,,C Jackson - 1915 - books.google.com,Google Scholar,10.1288/00005537-191707000-00009,https://books.google.com/books?hl=en&lr=&id=eva0aqaamaaj&oi=fnd&pg=pa11&dq=++++++++++++++++++++++++(%22foreign+obj*%22+or+%22foreign+bod*%22)++++++++++++++++++++++++and++++++++++++++++++++++++(%22intent*%22+or+%22deliberate*%22+or+%22purpose*%22+or+%22self-injur*%22+or+%22selfharm*%22+or+%22self-harm*%22)++++++++++++++++++++++++and++++++++++++++++++++++++(%22ingest*%22+or+%22swallow*%22)++++++++++++++++++++++++&ots=ikdep_zegs&sig=bqezqzl_e7z3lhwvp-tf8mfxy0a,Peroral Endoscopy And Laryngeal Surgery,A Number Of Repetitions Of Fundamental Facts Have Been Necessary In Order To Facilitate Ready Reference In The Limited Time Available For The Busy Surgeon Without Perusing The Entire Book...,Abstract not available,,
275,2017,"Eliason, M.","Eliason, Michael J.; Ricca, Robert L.; Gallagher, Thomas Q.",Current Opinion In Otolaryngology & Head And Neck Surgery,,PubMed,10.1097/moo.0000000000000410,,Button Battery Ingestion In Children,"Purpose Of Review: As The Demand For Small Electronics Continues To Grow So Does The Risk Of Oesophageal Ingestion Of Button Batteries. These Small But Powerful  Sources Of Energy Are Ubiquitous In Every Household And When Swallowed,  Especially In Small Children, Have Been Shown To Create Significant Injury In A  Short Amount Of Time Leading To Long-Term Morbidity And Possible Death. This  Review Highlights The Latest Findings Regarding Epidemiology, Pathophysiology,  Diagnosis And Management Of Ingested Button Batteries. Recent Findings: Updated  Epidemiology From The National Capital Poison Center, New Bench Research Looking  At Injury Patterns And Possible Mitigation Strategies, Updated Ideas On  Management Algorithms Including The Use Of A Trauma Protocol, Close-Look Second  Endoscopy And Management Of Button Batteries In The Lower Gastrointestinal Tract  Are Reviewed In This Paper. Summary: Despite Advances In The Understanding Of  Injury Mechanics And Innovations Leading To Early Diagnosis And Improved  Management Of Button Battery Ingestion, Parental And Provider Education Remain  The Most Important Tools To Keep Children Well Tolerated From The Sequelae Of  These Potentially Fatal Events. Collaboration Between Healthcare Experts, Public  Health And Industry Is Essential To Find A Safe Answer To This Ongoing Threat.",,,
79,2003,"Mcquirter, J.","Mcquirter, Joseph L.; Rothenberg, Stephen J.; Dinkins, Gracie A.; Norris, Keith; Kondrashov, Vladislav; Manalo, Mario; Todd, Andrew C.",Journal Of Oral And Maxillofacial Surgery : Official Journal Of The American Association Of Oral And Maxillofacial Surgeons,,PubMed,10.1053/joms.2003.50117,,Elevated Blood Lead Resulting From Maxillofacial Gunshot Injuries With Lead Ingestion,"Purpose: The Purpose Of This Study Was To Identify The Contribution Of Ingested Lead Particles To Elevated Blood Lead Concentrations In Victims Of Gunshot Injury  To The Maxillofacial Region. Patients And Methods: As Part Of A Larger Study Of  The Effects Of Retained Lead Bullets On Blood Lead, A Retrospective Review Of  Study Findings Was Completed On 5 Of 8 Patients Who Sustained Injuries To The  Maxillofacial Region. These 5 Patients Were Recruited Into The Larger Study  Within 11 Days Of Injury And Showed A Penetration Path For The Projectile That  Engaged The Upper Aerodigestive Tract. All Subjects Were Recruited From Patients  Presenting For Care Of Their Gunshot Injuries To A Large Inner-City Trauma Center  With A Retained Bullet Resulting From A Gunshot Injury. An Initial Blood Lead  Level Was Measured For All Recruited Patients And Repeated 1 To 17 Weeks Later.  Medical History Was Taken Along With A Screening And Risk Factor Questionnaire To  Determine Other Potential Or Actual Sources (Occupational/Recreational) Of Lead  Exposure. (109)Cd K-Shell X-Ray Fluorescence Determinations Of Bone Lead Were  Completed To Determine Past Lead Exposure Not Revealed By Medical History And  Risk Factor Questionnaire. Radiographs Taken Of The Abdomen And Chest, Required  As A Part Of The Patient'S Hospital Care, Were Retrospectively Reviewed For Signs  Of Metallic Fragments Along The Aerodigestive Tract. Results: All 5 Patients  Retained Multiple Lead Pellets Or Fragments At The Site Of Injury, Sustained  Fractures Of The Facial Bones, And Showed Increases In Blood Lead. Three Of The 5  Study Subjects Who Sustained Maxillofacial Gunshot Injuries Involving The Mouth,  Nose, Or Throat Region Showed Metallic Densities Along The Gastrointestinal Tract  Indicative Of Ingested Bullet Fragments. Each Patient With Ingested Bullet  Fragments Showed Rapid Elevation Of Blood Lead Exceeding 25 Microg/Dl And  Sustained Increases Well Beyond The Time When All Ingested Fragments Were  Eliminated. A 3-Year Follow-Up On These 3 Patients Showed Significantly Sustained  Elevation Of Blood Lead But Less Than That Observed During The Initial 6 Months  After Injury. None Of The 5 Study Subjects Showed Any Evidence Of Metallic  Foreign Bodies Within The Tracheobronchial Regions Indicative Of Aspiration.  Conclusion: Ingestion Of Lead Fragments Can Result From Gunshot Injuries To The  Maxillofacial Region And May Substantially Contribute To A Rapid Increase In  Blood Lead Level. Prompt Diagnosis And Elimination Of Ingested Lead Fragments Are  Essential Steps Necessary To Prevent Lead Being Absorbed From The  Gastrointestinal Tract. Increased Blood Lead In Victims After Gunshot Injuries  Must Be Fully Evaluated For All Potential Sources, Including Recent Environmental  Exposure, Absorption Of Lead From Any Remaining Bullets In Body Tissues, And The  Possibility Of Mobilization Of Lead From Long-Term Body Stores Such As Bone.",,,
131,2009,"Palta, R.","Palta, Renee; Sahota, Amandeep; Bemarki, Ali; Salama, Paul; Simpson, Nicole; Laine, Loren",Gastrointestinal Endoscopy,,PubMed,10.1016/j.gie.2008.05.072,,Foreign-Body Ingestion: Characteristics And Outcomes In A Lower Socioeconomic Population With Predominantly Intentional Ingestion,"Background: Previous Reports Of Foreign-Body Ingestions Focused Primarily On Accidental Ingestions. Objective: To Describe The Characteristics And Management  Of Foreign-Body Ingestions, With Predominantly Intentional Ingestion, In A Lower  Socioeconomic Status Population. Design: A Retrospective Case Series. Setting: An  Urban County Hospital. Patients: Patients >/=17 Years Old, With Foreign-Body  Ingestions Between 2000 And 2006. Main Outcome Measurements: Characteristics Of  Ingestion Cases, Endoscopic Extraction, Need For Surgery, And Complications.  Results: Among 262 Cases, 92% Were Intentional, 85% Involved Psychiatric  Patients, And 84% Occurred In Patients With Prior Ingestions. The Time From  Ingestion To Presentation Was >48 Hours In 168 Cases (64%). The Overall Success  Rate For Endoscopic Extraction Was 90% (165/183 Cases). Surgery Was Performed In  30 Cases (11%) And Was More Common For Objects Beyond The Pylorus Versus Objects  Above The Pylorus (16/43 [37%] Vs 10/151 [7%], Respectively) And In Cases With A  Greater Delay From Ingestion To Presentation (25/168 [15%] If >48 Hours Vs 4/77  [5%] If </=48 Hours) And From Presentation To Intervention (15/40 [38%] If >48  Hours Vs 14/165 [8%] If </=48 Hours). Perforation Occurred In 16 Cases (6%), With  6 Perforations Noted After Endoscopy. Limitation: A Retrospective Review Of  Medical Records. Conclusions: Foreign-Body Ingestions In An Urban County Hospital  Occurred Primarily In Psychiatric Patients Who Had Repeated Episodes Of  Intentional Ingestions. Endoscopic Extraction Was Unsuccessful In 10% Of Cases.  Long Delays From Ingestion To Presentation And Intervention May Account For  Relatively High Rates Of Surgery And Perforation. Strategies To Prevent  Ingestions And Delays In Endoscopic Management Are Needed In This Population.",,,
436,2023,"Park, S.","Park, Sanghyeon; Park, Gyeonggook; Rieu, Mi-Sun; Kim, Taewoo; Kim, Dongwook; Lee, Sungin; Kim, Gonhyung",Animals : An Open Access Journal From Mdpi,,PubMed,10.3390/ani13081400,,Evaluating Disease Patterns Of Military Working Dogs In The Republic Of Korea: A Retrospective Study,"The Purpose Of This Study Was To Evaluate Disease Patterns Among Military Working Dogs (Mwds) At The Armed Forces Medical Research Institute (Afmri) To Provide  Basic Medical Data On Korean Mwds. The Medical Records Of Procedures Performed At  Afmri Between November 2017 And March 2021 Were Reviewed. Physical Examination,  Diagnostic Imaging, And Laboratory Tests Were Performed According To The Status  Of Each Dog. A Total Of 353 Mwds (215 Males And 138 Females; Mean Age, 6 ± 3  Years) Were Analyzed In This Study. Among Korean Mwds, Gastrointestinal (Gi)  Disorders Are The Most Frequently Diagnosed, Followed By Dental And  Musculoskeletal Disorders. Foreign Body (Fb) Ingestion Had The Highest Prevalence  Of Gi Disorders, With The Most Common Fb Being A Leather Collar Or Leash. General  And Dental Surgeries, Including Removal Of Gastric Fb And Tooth Extraction, Were  Routinely Performed At The Afmri. Preventative Care Focusing On Dental Disease  And Fb Ingestion May Be Helpful For Effective Performance And Good Quality Of  Life In Mwds, With The Regular Assessment And Prevention Of Environmental Factors  That May Contribute To Behavioral Problems Such As Fb Ingestion, Coprophagy, And  Anorexia.",,,
70,2000,"Quesenberry, A.","A Adamcak, Lr Hess, Ke Quesenberry",Journal Of Avian Medicine And ...,"A Adamcak, LR Hess, KE Quesenberry - Journal of Avian Medicine and ..., 2000 - BioOne",Google Scholar,10.1647/1082-6742(2000)014[0257:ISFBIA]2.0.CO;2,https://bioone.org/journals/journal-of-avian-medicine-and-surgery/volume-14/issue-4/1082-6742_2000_014_0257_isfbia_2.0.co_2/intestinal-string-foreign-body-in-an-adult-umbrella-cockatoo-cacatua/10.1647/1082-6742(2000)014[0257:isfbia]2.0.co;2.short,Intestinal String Foreign Body In An Adult Umbrella Cockatoo (Cacatua Alba),"Gastrointestinal Foreign Bodies Are Reported In Zoo Birds, Ratites, And Juvenile Psittacine Birds; However, Foreign Body Ingestion By Adult Psittacine Birds Is Uncommon. We Examined An ...","Gastrointestinal foreign bodies are reported in zoo birds, ratites, and juvenile psittacine birds; however, foreign body ingestion by adult psittacine birds is uncommon. We examined an adult umbrella cockatoo (Cacatua alba) because of a 4-month history of weight loss and intermittent, dark brown, malodorous stool. Physical examination findings were unremarkable. Results of laboratory testing revealed anemia, leukocytosis, lymphopenia, monocytosis, hypoproteinemia, and hypoalbuminemia; blood lead and zinc concentrations were not elevated. Enterococcus durans was cultured aerobically from the feces. Gas-filled, dilated intestinal loops and a gas-filled proventriculus were evident on survey radiographs. The clinical signs did not resolve with initial treatment, which included ciprofloxacin, ketoconazole, and a lactobacillus supplement. Over the next 2 months, results of blood tests revealed nonregenerative anemia, intermittent leukocytosis, monocytosis, and hypoproteinemia. Staphylococcus lugdunensis and E faecium were isolated from a crop swab and fecal samples. A barium contrast study revealed a filling defect in the area of the large intestine, whereas results of fluoroscopy were normal. The cockatoo responded poorly to further treatment, including 5 days of supportive care in the hospital, and the owners requested euthanasia. On necropsy, a string foreign body (7 cm long) was found in the proximal large intestine. The string had originated from a rope toy in the bird's cage",,
93,2006,"Ayantunde, A.","Ayantunde, A. A.; Oke, T.",International Journal Of Clinical Practice,,PubMed,10.1111/j.1368-5031.2006.00709.x,,A Review Of Gastrointestinal Foreign Bodies,"Gastrointestinal Tract (Git) Foreign Bodies Represent A Significant Clinical Problem In The Emergency Department, Causing A High Degree Of Financial Burden,  Morbidity And Mortality. A Large Variety Of Foreign Bodies Are Accidentally  Ingested Or Inserted Into The Git In Different Age Groups. This A Retrospective  Review Of 38 Patients Who Presented To The Emergency Department With Git Foreign  Bodies Between January 2001 And December 2004. Computer Database And Case Note  Search Of Patients' Personal Data, Nature Of The Foreign Objects And Mode Of  Entry To The Git Were Recorded. There Were 30 Males And Eight Females (M : F  Ratio Of 3.75:1) With An Age Range Of 10 Months To 87 Years (Median Age 25.5  Years). Foreign Body Ingestion/Insertion Was Accidental In 14 Patients,  Deliberate In 11, For Anal Erotism In 11 And As A Result Of Assault In Two Cases.  The Median Time Before Presentation Was 12 H, And The Mean Length Of Hospital  Stay Was 1.7 Days. Treatment Was Conservative In 15 Patients; Five Patients Had  Gastroscopic Retrieval; 15 Patients Underwent Examination Under Anaesthetic,  Retrieval And Proctosigmoidoscopy And Three Patients Underwent Laparotomy For  Impacted Foreign Bodies. Git Foreign Body Ingestion Or Insertion Is Common;  However, Majority Of Cases Can Be Successfully Managed Conservatively.",,,
238,2016,"Yildiz, I.","Yildiz, I; Koca, Ys; Avsar, G; Barut, I",Case Reports In Surgery,,Web of Science,10.1155/2016/8075432,,Tendency To Ingest Foreign Bodies In Mentally Retarded Patients: A Case With Ileal Perforation Caused By The Ingestion Of A Teaspoon,"Introduction. Unintentional Foreign Body Ingestion Commonly Occurs Accidentally In Children Aged Between 3 Months And 6 Years And At Advanced Ages Or Results From Psychiatric Disorders Such As Hallucination In Patients With Mental Retardation. Most Of The Ingested Foreign Bodies Are Naturally Discharged From The Body But Some Of Them May Require Surgical Intervention. Presentation Of Case. A 29-Year-Old Mentally Retarded Female Patient Was Admitted To The Emergency Service With A Two-Day History Of Abdominal Pain, Nausea, And Vomiting. Physical Examination Revealed Abdominal Tenderness, Defense, And Rebound On Palpation. Radiological Examination Revealed Diffuse Air-Fluid Levels And A Radiopaque Impression Of A Metal Object In The Right Upper Quadrant. The Metal Teaspoon Causing Ileal Perforation Was Extracted By Emergency Laparotomy. On Postoperative Day 7, The Patient Was Uneventfully Discharged Following A Psychiatric Consultation. Discussion. Foreign Body Ingestion Can Occur Intentionally In Children At Developing Ages And Old-Age Patients, Or Adults And Prisoners, Whereas It May Occur Unintentionally In Patients With Mental Retardation Due To Hallucination. However, Repeated Foreign Body Ingestion Is Very Rare In Individuals Other Than Mentally Retarded Patients. Conclusion. Mentally Retarded Patients Should Be Kept Under Close Surveillance By Surgeons And Psychiatrists Due To Their Tendency To Ingest Foreign Bodies.",,,
365,2021,"Shatani, N.","Shatani, Naoya; Alshaibani, Sara; Potts, James; Phillips, Bruce; Bray, Heather",Pediatric Emergency Care,,PubMed,10.1097/pec.0000000000001688,,Chest Radiograph Alone Is Sufficient As The Foreign Body Survey For Children Presenting With Coin Ingestion,"Objectives: Radiographic Survey Of The Entire Aerodigestive Tract (Nares To Anus) Is Common Practice In Children Presenting To The Emergency Department Following  Coin Ingestion. The Purpose Of Our Study Was To Determine The Optimal Protocol  For Radiographic Survey Post-Coin Ingestion. We Hypothesized That For Children  Presenting With A Clear History Of Coin Ingestion A Frontal Chest Radiograph  Including The Entire Esophagus Is Adequate To Guide Treatment. Methods: We  Reviewed The Clinical History And Radiographic Surveys Of 134 Patients Presenting  With Suspected Or Witnessed Coin Ingestion To The Emergency Department Of A  Tertiary Care Pediatric Hospital Between January 2012 And June 2016. Patient  Demographics, Presenting Symptoms, Anatomic Coverage Of Survey, Type, Number And  Location Of Radiopaque Foreign Bodies, Intervention, And Follow-Up Were Recorded.  Results: Coins Were Identified On Radiographic Surveys In 109 Of 134 Patients; 25  Of 134 Patients Had No Coin. Of Those With Coins, None Of 109 Had Coin(S) In The  Airway, 42 Of 109 Had Coin(S) In The Esophagus, And 67 Of 109 Had Coin(S) Distal  To The Esophagus. Of Those With Esophageal Coins, 35 Of 42 Reported Symptoms, 7  Of 42 Were Asymptomatic, 40 Of 42 Underwent Endoscopic Coin Removal, And 2 Of 42  Had No Intervention. Of 92 Of 134 Surveyed Patients With No Coin Or Coin Distal  To The Esophagus, 30 Of 92 Reported Symptoms, 62 Of 92 Were Asymptomatic, 90 Of  92 Had No Further Intervention, And 2 Of 92 Eventually Underwent Endoscopic Coin  Removal For Specific Indications (Abdominal Pain, Delayed Passage). When There  Was No Coin Found In The Esophagus, The Negative Predictive Value For  Intervention Was 97.8%. Conclusions: Following A Clear History Of Coin Ingestion,  A Frontal Chest Radiograph Including The Entire Length Of The Esophagus Provides  Sufficient Information To Direct Patient Management.",,,
470,2024,"Stratton, H.","Stratton H.S., Davis R., Lewbart G.A.",Veterinary Record Case Reports,,Embase,10.1002/vrc2.918,,Gastrotomy For Removal Of A Gastric Fishhook Foreign Body In A Blue Catfish Ictalurus Furcatus,"An Adult Blue Catfish (Ictalurus Furcatus) Presented For Ingestion Of A Fishing Lure. Manual Retrieval Of The Fishing Lure Was Attempted Via Palpation Of The Stomach Through The Oral Cavity And Oesophagus. The Lure Was Palpable Within The Lumen Of The Stomach, But It Could Not Be Safely Extracted, As One Of The Treble-Barb Hooks On The Lure Had Perforated The Gastric Wall. The Lure Was Surgically Removed Via Gastrotomy. Six Weeks Following Surgery, The Patient Experienced Dehiscence Of The Skin Incision, Which Was Left Open For Healing By Second Intention. The Patient Made A Complete Recovery. This Is The First Documented Gastrotomy For Successful Removal Of A Gastric Fishhook Foreign Body In A Teleost Fish.",,,
312,2019,"Tromans, S.","Tromans, S; Chester, V; Wells, H; Alexander, R",Journal Of Forensic Psychiatry & Psychology,,Web of Science,10.1080/14789949.2018.1530287,,Deliberate Ingestion Of Foreign Bodies As A Form Of Self-Harm Among Inpatients Within Forensic Mental Health And Intellectual Disability Services,"Deliberate Foreign Body Ingestion Is A Significant Issue In Prison And Psychiatric Settings. It Is Associated With Serious Physical Complications, Including Bowel Obstruction, Perforation And Haemorrhage. Episodes Of Deliberate Foreign Body Ingestion Were Identified Retrospectively From 5417 Incident Records From Two Inpatient Forensic Services (One Mental Health And One Intellectual Disability) Over A One Year Timeframe, Using Related Search Terms. Rates Were Compared According To Gender, Diagnosis And Level Of Security. Incidents Of Deliberate Foreign Body Ingestion Were Found To Occur On Average Every 2.7Days Across The Study Population, With 133 Incidents Recorded Over A One Year Period, Accounted For By 27 Patients. Women And Patients In Lower Levels Of Security Were Significantly More Likely To Engage In Deliberate Foreign Body Ingestion. Staff Responses To This Behaviour Were Highly Variable. Deliberate Foreign Body Ingestion Occurs Frequently Within Inpatient Forensic Services, And Can Have Significantly Detrimental Physical Implications For Affected Patients. Further Research Should Investigate The Psychiatric And Intellectual Disability Profile Of Such Individuals In Further Detail, As Well As Exploring Patient Narratives; Both Of Which Will Help Inform Development Of Treatment Strategies.",,,
195,2014,"Yu, H.","Yu, Hong; Wu, Shuodong; Yu, Xiaopeng; Zhang, Quan",American Journal Of Emergency Medicine,,PubMed,10.1016/j.ajem.2013.10.007,,Single-Incision Laparoscopic Surgery For Ingested Foreign Body Removal,"This Report Presents A 16-Year-Old Adolescent Boy With Intentional Ingestion Of A 6-Cm-Length Iron Nail In Detention Center 6 Hours Ago. There Was No Symptom And  Sign Of Acute Abdominal Pain. Abdominal Computed Tomographic Scan Was Performed,  And An Iron Nail Was Found In The Left Upper Quadrant Abdomen. Considering The  Size, Shape, And Location Of The Foreign Body, Emergency Surgery Was Performed  Using Single-Incision Laparoscopic Surgery Approach. Multiple Trocars In  Umbilical Incision Technique And Conventional Instruments Were Used. After  Identification Of The Foreign Body In Jejunum By Alternative Clamping Of Small  Bowel, Enterostomy Was Made, And Extracorporeal Suturing Was Performed. The  Operation Time Was 1 Hour Without Blood Loss During The Surgery. The Patient Left  The Bed 6 Hours After The Surgery. Bowel Function Recovered, And The Gastric Tube  Was Removed On Postoperative Day 2. No Painkiller Was Used After The Surgery. The  Patient Was Discharged On Postoperative Day 3 Without Any Complication. To Our  Knowledge, It Is The First Report On Removal Of Ingested Foreign Body Located In  Jejunum Using Single-Incision Laparoscopic Surgery Technique.",,,
457,2023,"Honar, B.","Honar, Behzad Nemati; Mollaverdi, Ghazale; Aghajanian, Sepehr; Bagherpour, Javad Zebarjadi",International Journal Of Surgery Case Reports,,PubMed,10.1016/j.ijscr.2023.108503,,Bowel Obstruction In Body-Packing: A Case Report And Literature Review,"Introduction And Importance: The Body Packer Swallows Or Embeds Drugs In Body Cavities In A Purposeful Way. Packets Usually Contain Of Opium, Cocaine, Cannabis  And Amphetamines. The Significant Complications Of Body Packing Usually Are  Symptoms Of Drug Toxicity Due To Leaking Or Ruptured Packets Or Symptoms Of  Ingesting Relatively Large Foreign Bodies. Herein, We Present A Case Of Heroin  Body-Packing That Resulted In Subsequent Bowel Obstruction. Case Presentation: A  30-Year-Old Male, Who Was Brought From The Prison To The Emergency Department,  Complained Of Abdominal Pain. After The Absence Of Intoxication Symptoms And  Insignificant Plain Abdominal Radiograph Results, Abdominal Computed Tomography  (Ct) Scan Revealed The Presence Of Ingested Packets In The Stomach As Well As In  The Patient'S Small Intestine. Therefore, The Decision Of Surgery Was Immediately  Made For The Patient, And During The Surgery, The Drug Packets Were Entirely  Removed. The Patient Was Discharged In Good General Condition Three Days After  His Surgery. Clinical Discussion: Body Packers Are In Considerable Risk As  Rupture Of Packet Inside The Body And Risk Of Obstruction That Both Of Them May  Be Fatal. Patients Should Be Monitored For Complications, Possible Early  Treatment, And Removal Or Assistance In Expulsion Drug Packets From The Body.  Initially On Plain Abdominal Radiographs, Classic Findings Suggest The Presence  Of Drug Packets. Conclusion: In Case Of An Inconclusive Plain Abdominal  Radiograph, Further Investigation With Ct Is Indicated, With An Almost 100 %  Sensitivity. For Symptomatic Patients, Bowel Obstruction And Acute Drug Toxicity  Are The Two Most Common Indications For Surgical Intervention.",,,
486,2024,"Beatrice..., R.","R Soloperto, G Festa, M Beatrice...",Archives Of ...,"R Soloperto, G Festa, M Beatrice... - Archives of ..., 2024 - journals.sbmu.ac.ir",Google Scholar,,https://journals.sbmu.ac.ir/aaem/index.php/aaem/article/download/2306/1143/14263,Life-Threatening Carotid Complications Caused By Extraluminal Migration Of Ingested Foreign Bodies; A Case Report And Narrative Review Of Literature,Carotid Complications Resulting From Extra-Luminal Migration Of Ingested Foreign Bodies (Fb) Are Rare But Potentially Life-Threatening. Previous Data On The Topic Predominantly Comprises ...,"Carotid complications resulting from extra-luminal migration of ingested foreign bodies (FB) are rare but potentially
life-threatening. Previous data on the topic predominantly comprises isolated case reports, leaving a gap in compre-
hensive evidence necessary to guide clinical decision-making. In this article, we offer a narrative review alongside a
novel case report, aimed at providing a broad, evidence-based perspective on the topic to guide clinical practice. The
search strategy employed keywords related to carotid artery complications from ingested FB across the following elec-
tronic databases: PubMed, Scopus, Google Scholar, and Cochrane Central.
Screening involved standardized data extraction by two independent reviewers, with a focus on abstracts meeting inclu-
sion criteria and excluding non-English literature and non-relevant studies from further analysis. Moreover, we present
a novel case report on the topic that was successfully managed using a unique surgical approach.
Overall, a total of sixteen case reports were finally included, data on clinical presentations, diagnostic strategies and
findings, surgical management and outcome were extracted, tabulated, and discussed.
In carotid complications from extra-luminal migration of ingested FB, high clinical suspicion is crucial due to potentially
mild symptoms and negative first-level examinations. Computed tomography (CT) scan plays a pivotal role for accurate
diagnosis and surgical planning, along with neck ultrasound to detect complications. Tailored surgical strategies based
on the severity of carotid involvement, including venous patch grafts in severe vessels involvement, are crucial for op-
timal patient outcomes. As a novelty, in our case report, carotid shunt was successfully employed instead of prolonged
carotid clamping to reduce the risk of associated neurological sequelae. It could be concluded that diagnosis and man-
aging carotid complications from extra-luminal migration of ingested FB remains challenging and a multidisciplinary
approach is warranted.",,
77,2003,"Janik, J.","Janik, Je; Janik, Js",Journal Of Pediatric Surgery,,Web of Science,10.1053/jpsu.2003.50049,,Magill Forceps Extraction Of Upper Esophageal Coins,"Background/Purpose: This Study Demonstrates A Minimally Invasive Technique For Upper Esophageal Coin Extraction. Methods: A Retrospective Review Was Conducted Of 36 Children Who Had Upper Esophageal Coins Extracted Using A Magill Forceps. Results: All Coins Were Removed Without Complication In Approximately 45 Seconds (33 On The First Attempt, 3 On The Second Attempt). Onclusions: This Technique Minimizes Instrumentation Of The Esophagus And Is Highly Successful At Removing Coins Lodged At Or Immediately Below The Level Of The Cricipharyngeus Muscle. Copyright 2003, Elsevier Science (Usa). All Rights Reserved.",,,
487,2024,"Ardila, S.","Ardila, Sara; Woodley, Lucille; Ulloa, Emily; Fernandez, Jenelle; Bornstein, Jeffery; Seims, Aaron",Journal Of Laparoendoscopic & Advanced Surgical Techniques. Part A,,PubMed,10.1089/lap.2023.0394,,Utilization Of Single-Incision Laparoscopy In The Management Of Ingested Magnets,"Background: A Ban On Neodymium Magnets Was Lifted By The U.S. Consumer Product Safety Commission In 2016. Pediatric Gastroenterologists And Surgeons Were  Increasingly Tasked With Removing These Problematic Objects. The Purpose Of This  Study Was To Assess The Utility Of Single-Incision Laparoscopic Surgery (Sils) In  The Management Of Ingested Magnets. Patients And Methods: This Is A  Single-Center, Retrospective Assessment Of Surgical Interventions For Ingested  Magnets. International Classification Of Disease, 10Th Revision Codes Were Used  To Identify 349 Patients ≤21 Years Of Age Evaluated For Foreign Body Ingestion  Over A 4.5-Year Period. A Medical Record Review Helped Isolate 29 (8.3%) Magnet  Ingestions, 9 Requiring Surgical Intervention. Redcap Was Used For Analysis.  Results: Of 9 Surgical Patients, 7 Underwent Sils Intervention By 1 Surgeon.  Another Surgeon Performed An Open Operation, Whereas A Third Performed A  Multiport Operation. Of The 7 Sils Cases, 3 Were Completed Without Conversion To  Open. In One Of These Cases, Bowel Resection With Primary Anastomosis Was  Performed. For Sils Cases, Average Operating Room Time Was 109 Minutes (38-170  Minutes), Time To Enteral Feeds Was 23 Hours (0.28-79.2 Hours), And Hospital  Length Of Stay (Los) Was 3.8 Days (1.96-6.68 Days). Thirty-Day Readmission For  Sils Was 14.3%. No Other Complications Were Observed. Conclusions: Sils Has Been  Safely Utilized For Magnet Retrieval. It Offers An Ability To Identify The  Affected Intestinal Segment And An Opportunity To Intervene Extracorporeally  Through An Uncapped Port. In Addition, Knowing Where Matted Bowel Is Located Can  Direct A Limited Incision During Conversion To Laparotomy. This May Confer  Benefits Of Decreased Pain, Shortened Time To Enteral Feeds, And Decreased  Hospital Los.",,,
421,2022,"Ghahremani, G.","Ghahremani, Gary G.; Richman, Katherine M.",Emergency Radiology,,PubMed,10.1007/s10140-021-02009-x,,Accidental Or Intentional Ingestion Of Toothbrushes: Experience With 8 Adult Patients,"Purpose: Ingestion Of A Toothbrush Is An Unusual Event But May Occur Either Accident Or By Intent. Radiological Examinations Play A Crucial Role In  Determining The Exact Location Of The Object Within The Gastrointestinal Tract  And In Planning For Its Removal By Endoscopic Or Surgical Intervention. Methods:  Medical And Radiological Records Of 8 Patients Who Had Swallowed The Broken Heads  Or Entire Toothbrush Were Retrospectively Reviewed. This Series Included 4 Men  And 4 Women, Ranging In Age From 21 To 57 Years (Mean: 34 Years). Results:  Radiographs And Computed Tomography Of The Abdomen Demonstrated The Ingested  Toothbrushes Within The Stomach In 3, Lodged In The Duodenum In 1, And Entrapped  In Various Parts Of The Colon In 4 Patients. They Were Removed By Laparotomy In  3, Laparoscopy In 2, Colonoscopy In 2, And Upper Gastrointestinal Endoscopy In 1  Patient. There Were No Perforations Or Associated Complications, And All Patients  Had Uneventful Recoveries. Conclusions: Ingested Toothbrushes Can Be Easily  Identified On Radiological Studies Because Of The Radiopaque Wires Holding The  Nylon Bristles. The Plastic Parts Of It, However, Are Only Visible On Computed  Tomography. All Cases Would Require Endoscopic Or Surgical Removal Of The  Retained Toothbrushes Because Spontaneous Passage Per Rectum Does Not Occur.",,,
132,2009,"Yegane, R.","Yegane, Rooh-Allah; Bashashati, Mohammad; Hajinasrollah, Esmail; Heidari, Kamran; Salehi, Noor-Allah; Ahmadi, Mina",Diseases Of The Colon And Rectum,,PubMed,10.1007/dcr.0b013e31819738c9,,Surgical Approach To Body Packing,"Purpose: Body Packers, I.E. Individuals Carrying Illegal Drug Packages In Their Bodies, Are Usually Managed Medically. For The Minority, Surgical Intervention Is  Needed. Methods: We Review Our Experience To Compare Surgical And Nonsurgical  Approaches For Treating Symptomatic Body-Packing Patients. Results: From April  2004 To March 2007, 45 Patients Were Referred To Our Hospital. Nine Of Them  Underwent Surgical Intervention. The Number Of Packets And Total Swallowed Drugs  Were More Among Surgically-Treated Patients (P = 0.003, 0.004 Respectively). The  Mean Duration Between Drug Swallowing And Admission To The Hospital Was Longer  Among Surgically-Treated Patients (P = 0.001). Surgically-Treated Patients Were  More Symptomatic. Resistant Toxicity And Symptomatic Cocaine And Heroin Mixture  Packing Were The Most Common Indications For Surgery. Surgery Was Usually  Performed Without Any Complication. Conclusion: Surgical Intervention Is  Indicated For Body Packers With Persistent Nonresponsive Toxicity,  Gastrointestinal Obstruction Or Perforation, And Symptomatic Cocaine Packers.",,,
